barcode,product_name,brand,category,skin_type,key_ingredients,price,rating,review_count,ph_level,is_fragrance_free,is_paraben_free,is_cruelty_free,country,launch_year
890100013700,Neutrogena Panthenol Serum 13700,Neutrogena,Serum,dry,Panthenol,1823.39,3.7,1381,6.7,False,True,True,France,2020
890100013701,Bioderma Tea Tree Oil Serum 13701,Bioderma,Serum,dry,Tea Tree Oil,590.3,4.2,176,6.3,True,True,True,India,2025
890100013702,Plum Vitamin C Cleanser 13702,Plum,Cleanser,dry,Vitamin C,1003.78,3.0,1731,5.9,False,True,True,Germany,2017
890100013703,Minimalist Tea Tree Oil Toner 13703,Minimalist,Toner,dry,Tea Tree Oil,1098.11,4.5,3565,6.5,False,False,True,Germany,2025
890100013704,Aveeno Zinc Oxide Sunscreen 13704,Aveeno,Sunscreen,all,Zinc Oxide,1939.15,3.5,1957,6.9,True,True,True,India,2015
890100013705,Aveeno Niacinamide Sunscreen 13705,Aveeno,Sunscreen,combination,Niacinamide,775.92,4.2,4258,5.2,True,False,False,India,2022
890100013706,Olay Zinc Oxide Sunscreen 13706,Olay,Sunscreen,combination,Zinc Oxide,1875.74,4.7,3951,4.6,True,False,False,France,2016
890100013707,Plum Vitamin C Cleanser 13707,Plum,Cleanser,combination,Vitamin C,1405.52,4.5,1552,6.5,True,True,False,Germany,2025
890100013708,Minimalist Niacinamide Cleanser 13708,Minimalist,Cleanser,oily,Niacinamide,569.34,3.2,169,6.1,False,False,False,USA,2025
890100013709,Minimalist Panthenol Cleanser 13709,Minimalist,Cleanser,dry,Panthenol,1481.34,5.0,2848,5.4,True,True,False,USA,2017
890100013710,Cetaphil Salicylic Acid Serum 13710,Cetaphil,Serum,sensitive,Salicylic Acid,1293.35,4.6,264,5.1,False,True,True,Korea,2021
890100013711,Cetaphil Ceramide Serum 13711,Cetaphil,Serum,dry,Ceramide,460.92,3.5,3963,6.3,False,False,True,USA,2023
890100013712,Minimalist Hyaluronic Acid Treatment 13712,Minimalist,Treatment,oily,Hyaluronic Acid,1063.19,5.0,3914,4.8,False,True,False,Germany,2016
890100013713,Simple Hyaluronic Acid Moisturizer 13713,Simple,Moisturizer,combination,Hyaluronic Acid,943.66,3.2,2343,6.8,True,True,False,Germany,2017
890100013714,Cetaphil Aloe Vera Moisturizer 13714,Cetaphil,Moisturizer,combination,Aloe Vera,460.51,4.3,756,5.5,True,True,True,Germany,2016
890100013715,Minimalist Tea Tree Oil Treatment 13715,Minimalist,Treatment,dry,Tea Tree Oil,1805.44,4.8,47,6.3,True,True,True,Korea,2017
890100013716,Aveeno Hyaluronic Acid Treatment 13716,Aveeno,Treatment,combination,Hyaluronic Acid,765.2,4.7,3542,6.9,False,True,False,India,2018
890100013717,Neutrogena Aloe Vera Treatment 13717,Neutrogena,Treatment,oily,Aloe Vera,1333.36,4.0,2061,4.9,True,False,True,USA,2017
890100013718,Bioderma Zinc Oxide Sunscreen 13718,Bioderma,Sunscreen,dry,Zinc Oxide,1066.77,4.7,414,6.7,False,True,False,USA,2016
890100013719,Simple Hyaluronic Acid Treatment 13719,Simple,Treatment,combination,Hyaluronic Acid,1643.66,4.7,787,5.3,False,False,False,Korea,2020
890100013720,Neutrogena Retinol Toner 13720,Neutrogena,Toner,sensitive,Retinol,484.45,4.5,989,5.4,False,False,True,France,2023
890100013721,Plum Ceramide Cleanser 13721,Plum,Cleanser,sensitive,Ceramide,1011.82,4.7,3088,5.7,False,True,True,Germany,2020
890100013722,Neutrogena Vitamin C Serum 13722,Neutrogena,Serum,dry,Vitamin C,341.74,4.0,362,6.8,False,False,True,Korea,2017
890100013723,Plum Retinol Toner 13723,Plum,Toner,oily,Retinol,630.17,3.9,2273,6.8,False,False,False,Germany,2016
890100013724,Aveeno Salicylic Acid Sunscreen 13724,Aveeno,Sunscreen,oily,Salicylic Acid,799.0,4.9,3003,5.4,True,False,False,India,2025
890100013725,Simple Retinol Moisturizer 13725,Simple,Moisturizer,all,Retinol,1957.29,4.7,2090,6.3,True,True,False,France,2015
890100013726,Minimalist Tea Tree Oil Moisturizer 13726,Minimalist,Moisturizer,all,Tea Tree Oil,1605.28,4.0,4621,6.7,True,True,True,India,2024
890100013727,Bioderma Hyaluronic Acid Toner 13727,Bioderma,Toner,combination,Hyaluronic Acid,1617.28,4.9,1239,5.2,False,True,False,Germany,2025
890100013728,Cetaphil Retinol Toner 13728,Cetaphil,Toner,dry,Retinol,698.65,4.3,1340,6.4,False,False,False,Germany,2025
890100013729,Plum Aloe Vera Moisturizer 13729,Plum,Moisturizer,dry,Aloe Vera,1426.37,3.0,1938,6.3,True,False,False,USA,2025
890100013730,Aveeno Hyaluronic Acid Moisturizer 13730,Aveeno,Moisturizer,dry,Hyaluronic Acid,254.96,3.9,4676,5.8,True,False,False,France,2022
890100013731,Mamaearth Zinc Oxide Cleanser 13731,Mamaearth,Cleanser,sensitive,Zinc Oxide,449.96,5.0,46,5.6,False,False,True,Germany,2025
890100013732,Minimalist Aloe Vera Cleanser 13732,Minimalist,Cleanser,sensitive,Aloe Vera,1609.35,4.7,4406,5.4,True,False,False,India,2025
890100013733,Minimalist Retinol Toner 13733,Minimalist,Toner,oily,Retinol,1030.34,4.8,514,6.5,False,False,True,France,2021
890100013734,Simple Tea Tree Oil Treatment 13734,Simple,Treatment,oily,Tea Tree Oil,1782.99,3.2,4752,4.6,False,True,True,USA,2024
890100013735,Plum Retinol Serum 13735,Plum,Serum,oily,Retinol,518.22,4.7,4872,6.6,False,True,True,India,2022
890100013736,Mamaearth Salicylic Acid Cleanser 13736,Mamaearth,Cleanser,sensitive,Salicylic Acid,1631.25,4.7,579,6.4,True,True,False,France,2016
890100013737,Plum Tea Tree Oil Treatment 13737,Plum,Treatment,all,Tea Tree Oil,1880.85,3.7,1997,6.6,True,True,True,France,2017
890100013738,Neutrogena Ceramide Treatment 13738,Neutrogena,Treatment,combination,Ceramide,1995.77,3.1,2625,6.7,False,True,False,USA,2023
890100013739,Cetaphil Panthenol Serum 13739,Cetaphil,Serum,oily,Panthenol,588.34,4.1,2971,5.1,False,False,False,USA,2021
890100013740,Minimalist Retinol Cleanser 13740,Minimalist,Cleanser,dry,Retinol,211.89,3.1,2807,6.4,True,True,True,USA,2022
890100013741,Neutrogena Hyaluronic Acid Moisturizer 13741,Neutrogena,Moisturizer,dry,Hyaluronic Acid,386.7,3.5,3071,5.9,False,True,False,Korea,2021
890100013742,Cetaphil Panthenol Serum 13742,Cetaphil,Serum,all,Panthenol,1310.27,3.4,797,5.7,False,False,False,USA,2018
890100013743,Neutrogena Tea Tree Oil Treatment 13743,Neutrogena,Treatment,sensitive,Tea Tree Oil,1778.61,4.7,4315,6.6,True,True,True,France,2024
890100013744,Aveeno Retinol Serum 13744,Aveeno,Serum,combination,Retinol,1296.39,4.6,3003,6.1,False,False,True,France,2015
890100013745,Mamaearth Retinol Sunscreen 13745,Mamaearth,Sunscreen,dry,Retinol,1509.98,4.2,1084,5.6,True,True,False,USA,2019
890100013746,Simple Vitamin C Treatment 13746,Simple,Treatment,sensitive,Vitamin C,1079.35,4.4,1969,6.6,True,True,True,Germany,2025
890100013747,Neutrogena Aloe Vera Treatment 13747,Neutrogena,Treatment,all,Aloe Vera,1147.04,3.2,1139,5.2,False,False,False,USA,2024
890100013748,Neutrogena Tea Tree Oil Treatment 13748,Neutrogena,Treatment,dry,Tea Tree Oil,824.4,3.2,4900,6.4,True,False,False,Korea,2025
890100013749,Olay Tea Tree Oil Moisturizer 13749,Olay,Moisturizer,sensitive,Tea Tree Oil,1382.31,3.1,1562,5.3,True,False,True,Korea,2019
890100013750,Plum Tea Tree Oil Toner 13750,Plum,Toner,dry,Tea Tree Oil,866.51,4.3,2006,4.9,False,True,True,USA,2023
890100013751,Cetaphil Vitamin C Sunscreen 13751,Cetaphil,Sunscreen,oily,Vitamin C,510.53,4.4,221,6.9,True,True,True,France,2025
890100013752,Mamaearth Ceramide Toner 13752,Mamaearth,Toner,sensitive,Ceramide,1792.7,3.5,4553,6.2,False,True,True,USA,2025
890100013753,Bioderma Salicylic Acid Toner 13753,Bioderma,Toner,all,Salicylic Acid,1642.03,4.2,4177,6.5,False,True,False,Korea,2024
890100013754,Plum Hyaluronic Acid Moisturizer 13754,Plum,Moisturizer,sensitive,Hyaluronic Acid,1949.2,3.5,2853,5.2,True,False,False,Korea,2020
890100013755,Olay Aloe Vera Serum 13755,Olay,Serum,oily,Aloe Vera,533.22,3.3,1311,5.1,True,False,True,USA,2017
890100013756,Minimalist Salicylic Acid Serum 13756,Minimalist,Serum,sensitive,Salicylic Acid,590.29,4.2,2894,4.9,False,True,True,Germany,2020
890100013757,Aveeno Zinc Oxide Serum 13757,Aveeno,Serum,oily,Zinc Oxide,374.69,3.7,725,4.8,False,True,False,USA,2015
890100013758,Mamaearth Niacinamide Moisturizer 13758,Mamaearth,Moisturizer,combination,Niacinamide,1250.16,3.8,3158,5.7,True,False,True,Korea,2018
890100013759,Simple Salicylic Acid Moisturizer 13759,Simple,Moisturizer,all,Salicylic Acid,1605.42,3.1,390,4.6,True,False,True,India,2023
890100013760,Simple Hyaluronic Acid Treatment 13760,Simple,Treatment,all,Hyaluronic Acid,940.24,3.6,3650,5.2,True,False,True,Korea,2019
890100013761,Simple Retinol Sunscreen 13761,Simple,Sunscreen,combination,Retinol,1152.99,3.3,2894,5.1,True,False,False,India,2023
890100013762,Minimalist Ceramide Sunscreen 13762,Minimalist,Sunscreen,sensitive,Ceramide,382.44,3.4,1908,6.6,True,False,False,USA,2020
890100013763,Cetaphil Zinc Oxide Serum 13763,Cetaphil,Serum,dry,Zinc Oxide,1653.35,4.4,3294,4.8,True,False,False,Germany,2018
890100013764,Bioderma Ceramide Cleanser 13764,Bioderma,Cleanser,oily,Ceramide,728.72,4.3,2212,5.2,True,True,False,India,2023
890100013765,Aveeno Salicylic Acid Cleanser 13765,Aveeno,Cleanser,oily,Salicylic Acid,1048.76,3.5,2663,5.8,True,False,False,Germany,2025
890100013766,Cetaphil Panthenol Toner 13766,Cetaphil,Toner,oily,Panthenol,1427.1,4.3,1419,6.3,False,True,True,France,2025
890100013767,Olay Ceramide Toner 13767,Olay,Toner,combination,Ceramide,1303.51,3.3,476,5.6,False,False,False,France,2015
890100013768,Minimalist Panthenol Serum 13768,Minimalist,Serum,all,Panthenol,1167.44,3.1,412,5.6,False,False,True,India,2022
890100013769,Mamaearth Niacinamide Serum 13769,Mamaearth,Serum,oily,Niacinamide,1066.98,3.8,3407,5.1,False,False,True,Korea,2018
890100013770,Mamaearth Retinol Cleanser 13770,Mamaearth,Cleanser,sensitive,Retinol,487.32,4.4,2712,6.9,True,True,True,India,2017
890100013771,Minimalist Vitamin C Toner 13771,Minimalist,Toner,combination,Vitamin C,347.73,4.1,2239,5.7,True,False,False,France,2025
890100013772,Neutrogena Tea Tree Oil Toner 13772,Neutrogena,Toner,all,Tea Tree Oil,1165.39,4.4,4348,5.4,True,False,False,Korea,2017
890100013773,Simple Aloe Vera Sunscreen 13773,Simple,Sunscreen,dry,Aloe Vera,1197.47,4.4,2949,5.4,False,True,False,Germany,2015
890100013774,Aveeno Zinc Oxide Moisturizer 13774,Aveeno,Moisturizer,sensitive,Zinc Oxide,1831.06,5.0,1608,5.1,True,False,False,France,2015
890100013775,Cetaphil Vitamin C Serum 13775,Cetaphil,Serum,combination,Vitamin C,278.87,3.7,4195,4.8,True,False,False,India,2015
890100013776,Minimalist Hyaluronic Acid Cleanser 13776,Minimalist,Cleanser,all,Hyaluronic Acid,1018.45,4.7,1722,6.3,False,True,False,Korea,2019
890100013777,Plum Vitamin C Toner 13777,Plum,Toner,oily,Vitamin C,473.88,4.4,1216,6.1,True,False,True,India,2022
890100013778,Plum Vitamin C Treatment 13778,Plum,Treatment,combination,Vitamin C,1162.78,4.1,471,6.2,False,False,False,Korea,2022
890100013779,Plum Vitamin C Toner 13779,Plum,Toner,combination,Vitamin C,1077.96,4.7,216,5.8,True,True,False,France,2019
890100013780,Olay Tea Tree Oil Toner 13780,Olay,Toner,combination,Tea Tree Oil,1123.77,3.8,4627,6.8,True,False,True,India,2015
890100013781,Plum Tea Tree Oil Treatment 13781,Plum,Treatment,sensitive,Tea Tree Oil,1512.64,4.4,1054,5.2,False,True,True,Germany,2015
890100013782,Minimalist Ceramide Sunscreen 13782,Minimalist,Sunscreen,sensitive,Ceramide,498.6,4.3,2541,6.1,False,False,False,India,2019
890100013783,Neutrogena Niacinamide Toner 13783,Neutrogena,Toner,all,Niacinamide,726.15,3.2,3668,4.8,False,False,False,India,2021
890100013784,Mamaearth Zinc Oxide Treatment 13784,Mamaearth,Treatment,all,Zinc Oxide,587.05,4.6,390,5.8,False,True,False,France,2022
890100013785,Plum Tea Tree Oil Serum 13785,Plum,Serum,oily,Tea Tree Oil,1462.89,3.7,139,6.8,False,True,False,Korea,2024
890100013786,Plum Retinol Sunscreen 13786,Plum,Sunscreen,sensitive,Retinol,317.84,4.9,1011,5.3,False,True,False,USA,2022
890100013787,Neutrogena Niacinamide Toner 13787,Neutrogena,Toner,oily,Niacinamide,1573.05,3.0,3351,5.8,False,True,True,Germany,2020
890100013788,Mamaearth Retinol Treatment 13788,Mamaearth,Treatment,oily,Retinol,1114.1,4.2,3807,6.6,False,True,False,Germany,2022
890100013789,Simple Ceramide Serum 13789,Simple,Serum,combination,Ceramide,342.87,3.7,2501,6.1,True,True,True,India,2022
890100013790,Plum Zinc Oxide Cleanser 13790,Plum,Cleanser,combination,Zinc Oxide,305.93,4.9,1148,6.1,False,True,False,Korea,2024
890100013791,Simple Vitamin C Moisturizer 13791,Simple,Moisturizer,all,Vitamin C,1632.59,4.2,4021,5.6,True,True,False,Korea,2015
890100013792,Mamaearth Panthenol Treatment 13792,Mamaearth,Treatment,dry,Panthenol,1461.57,3.0,2340,5.6,True,True,False,Germany,2018
890100013793,Bioderma Panthenol Serum 13793,Bioderma,Serum,all,Panthenol,1374.79,3.3,2889,6.4,False,False,True,France,2018
890100013794,Mamaearth Hyaluronic Acid Treatment 13794,Mamaearth,Treatment,oily,Hyaluronic Acid,701.02,4.2,1646,5.7,True,False,False,USA,2018
890100013795,Aveeno Hyaluronic Acid Cleanser 13795,Aveeno,Cleanser,oily,Hyaluronic Acid,686.04,4.1,3781,5.5,True,False,False,France,2020
890100013796,Minimalist Panthenol Moisturizer 13796,Minimalist,Moisturizer,sensitive,Panthenol,1814.88,3.5,2095,6.0,True,True,False,Korea,2017
890100013797,Aveeno Retinol Treatment 13797,Aveeno,Treatment,oily,Retinol,479.64,4.4,3708,6.3,False,False,True,India,2018
890100013798,Neutrogena Niacinamide Moisturizer 13798,Neutrogena,Moisturizer,combination,Niacinamide,935.54,4.8,68,5.4,True,True,True,Germany,2024
890100013799,Olay Ceramide Treatment 13799,Olay,Treatment,oily,Ceramide,349.3,3.3,2894,6.0,False,True,True,France,2022
890100013800,Bioderma Vitamin C Serum 13800,Bioderma,Serum,combination,Vitamin C,380.48,4.6,4444,6.9,False,False,False,India,2018
890100013801,Mamaearth Vitamin C Treatment 13801,Mamaearth,Treatment,combination,Vitamin C,1524.81,3.2,2192,6.9,False,True,False,USA,2019
890100013802,Simple Zinc Oxide Treatment 13802,Simple,Treatment,sensitive,Zinc Oxide,826.97,3.3,3479,5.2,True,False,False,USA,2021
890100013803,Simple Hyaluronic Acid Sunscreen 13803,Simple,Sunscreen,oily,Hyaluronic Acid,812.6,3.9,2429,6.9,True,True,False,India,2017
890100013804,Simple Vitamin C Cleanser 13804,Simple,Cleanser,oily,Vitamin C,986.21,3.5,1748,5.6,False,True,False,Korea,2017
890100013805,Mamaearth Panthenol Serum 13805,Mamaearth,Serum,all,Panthenol,1822.15,5.0,3842,5.8,True,True,True,USA,2023
890100013806,Simple Tea Tree Oil Treatment 13806,Simple,Treatment,dry,Tea Tree Oil,1402.06,4.2,4705,6.3,False,False,False,USA,2016
890100013807,Olay Hyaluronic Acid Sunscreen 13807,Olay,Sunscreen,dry,Hyaluronic Acid,310.44,5.0,4203,5.7,True,True,True,Korea,2017
890100013808,Plum Aloe Vera Toner 13808,Plum,Toner,dry,Aloe Vera,1053.49,3.1,1692,5.4,True,True,True,France,2020
890100013809,Mamaearth Retinol Sunscreen 13809,Mamaearth,Sunscreen,sensitive,Retinol,1914.6,3.7,3089,6.9,False,False,True,USA,2018
890100013810,Mamaearth Salicylic Acid Sunscreen 13810,Mamaearth,Sunscreen,combination,Salicylic Acid,1644.18,3.4,4323,5.6,True,True,True,India,2016
890100013811,Bioderma Niacinamide Treatment 13811,Bioderma,Treatment,oily,Niacinamide,696.5,4.1,531,5.0,False,True,False,India,2023
890100013812,Aveeno Zinc Oxide Moisturizer 13812,Aveeno,Moisturizer,sensitive,Zinc Oxide,1172.89,4.2,4963,5.5,False,True,True,India,2023
890100013813,Simple Panthenol Sunscreen 13813,Simple,Sunscreen,sensitive,Panthenol,665.27,4.4,3589,5.6,False,False,True,France,2021
890100013814,Olay Retinol Toner 13814,Olay,Toner,combination,Retinol,416.28,4.0,3505,6.5,True,False,True,India,2025
890100013815,Bioderma Panthenol Treatment 13815,Bioderma,Treatment,sensitive,Panthenol,682.41,3.1,4716,6.1,True,False,True,USA,2018
890100013816,Bioderma Hyaluronic Acid Toner 13816,Bioderma,Toner,sensitive,Hyaluronic Acid,929.13,4.8,865,5.4,True,True,False,India,2016
890100013817,Neutrogena Niacinamide Sunscreen 13817,Neutrogena,Sunscreen,all,Niacinamide,1874.88,4.8,4567,5.4,True,False,False,USA,2018
890100013818,Aveeno Hyaluronic Acid Moisturizer 13818,Aveeno,Moisturizer,sensitive,Hyaluronic Acid,889.06,4.2,1346,6.5,False,False,True,Germany,2021
890100013819,Olay Aloe Vera Cleanser 13819,Olay,Cleanser,dry,Aloe Vera,1812.01,4.9,1711,6.5,False,True,True,India,2016
890100013820,Bioderma Ceramide Moisturizer 13820,Bioderma,Moisturizer,oily,Ceramide,1457.93,3.1,1867,6.7,False,False,True,USA,2020
890100013821,Cetaphil Tea Tree Oil Sunscreen 13821,Cetaphil,Sunscreen,sensitive,Tea Tree Oil,1251.84,4.2,3002,5.3,False,True,True,France,2020
890100013822,Aveeno Panthenol Sunscreen 13822,Aveeno,Sunscreen,combination,Panthenol,629.46,4.5,3479,6.0,True,True,False,USA,2019
890100013823,Cetaphil Panthenol Moisturizer 13823,Cetaphil,Moisturizer,oily,Panthenol,676.07,4.9,701,5.5,False,False,True,France,2017
890100013824,Simple Niacinamide Cleanser 13824,Simple,Cleanser,oily,Niacinamide,1786.87,4.2,623,6.2,True,True,False,USA,2015
890100013825,Simple Ceramide Toner 13825,Simple,Toner,oily,Ceramide,365.05,4.4,2622,5.3,True,False,False,France,2018
890100013826,Neutrogena Vitamin C Moisturizer 13826,Neutrogena,Moisturizer,sensitive,Vitamin C,1843.36,3.7,3253,6.7,False,True,True,Germany,2024
890100013827,Aveeno Tea Tree Oil Cleanser 13827,Aveeno,Cleanser,oily,Tea Tree Oil,1174.26,4.6,1287,4.9,False,True,True,Germany,2021
890100013828,Neutrogena Vitamin C Moisturizer 13828,Neutrogena,Moisturizer,combination,Vitamin C,660.35,4.2,1439,6.4,True,True,True,India,2016
890100013829,Simple Tea Tree Oil Cleanser 13829,Simple,Cleanser,oily,Tea Tree Oil,1877.2,3.1,760,6.1,True,False,False,USA,2017
890100013830,Minimalist Salicylic Acid Moisturizer 13830,Minimalist,Moisturizer,sensitive,Salicylic Acid,365.11,3.2,4016,6.2,True,False,True,Korea,2019
890100013831,Cetaphil Aloe Vera Serum 13831,Cetaphil,Serum,sensitive,Aloe Vera,1179.07,4.1,3492,5.5,False,True,False,USA,2018
890100013832,Olay Ceramide Serum 13832,Olay,Serum,oily,Ceramide,1339.66,3.4,2010,5.8,False,False,False,India,2018
890100013833,Bioderma Hyaluronic Acid Toner 13833,Bioderma,Toner,all,Hyaluronic Acid,1128.83,3.9,4412,6.6,False,False,False,Korea,2018
890100013834,Mamaearth Tea Tree Oil Sunscreen 13834,Mamaearth,Sunscreen,dry,Tea Tree Oil,852.66,3.4,3724,6.3,False,False,False,India,2021
890100013835,Cetaphil Salicylic Acid Sunscreen 13835,Cetaphil,Sunscreen,combination,Salicylic Acid,1355.12,3.5,3753,4.6,False,True,False,Germany,2025
890100013836,Olay Aloe Vera Cleanser 13836,Olay,Cleanser,sensitive,Aloe Vera,1874.54,4.2,390,5.7,True,False,True,France,2024
890100013837,Bioderma Salicylic Acid Toner 13837,Bioderma,Toner,all,Salicylic Acid,1372.41,3.5,4618,5.9,True,True,True,USA,2018
890100013838,Bioderma Ceramide Serum 13838,Bioderma,Serum,all,Ceramide,1513.58,4.4,154,5.4,True,False,False,Germany,2016
890100013839,Aveeno Tea Tree Oil Cleanser 13839,Aveeno,Cleanser,dry,Tea Tree Oil,614.6,4.4,4946,6.2,True,True,True,USA,2022
890100013840,Olay Vitamin C Serum 13840,Olay,Serum,all,Vitamin C,348.61,4.9,1958,5.7,False,False,False,India,2019
890100013841,Plum Vitamin C Treatment 13841,Plum,Treatment,combination,Vitamin C,338.56,4.0,2839,6.6,True,True,True,France,2025
890100013842,Olay Tea Tree Oil Treatment 13842,Olay,Treatment,sensitive,Tea Tree Oil,1982.94,3.9,2801,6.1,False,True,True,USA,2016
890100013843,Aveeno Zinc Oxide Serum 13843,Aveeno,Serum,dry,Zinc Oxide,248.68,4.0,216,6.7,False,False,True,India,2024
890100013844,Simple Retinol Cleanser 13844,Simple,Cleanser,combination,Retinol,1180.76,4.7,3672,5.6,False,False,False,USA,2022
890100013845,Minimalist Tea Tree Oil Serum 13845,Minimalist,Serum,sensitive,Tea Tree Oil,1544.04,3.4,1933,4.9,True,False,False,Germany,2017
890100013846,Simple Aloe Vera Treatment 13846,Simple,Treatment,dry,Aloe Vera,471.25,4.1,2961,4.6,True,False,True,France,2025
890100013847,Neutrogena Niacinamide Treatment 13847,Neutrogena,Treatment,dry,Niacinamide,742.12,3.5,3460,5.1,True,True,False,USA,2019
890100013848,Neutrogena Aloe Vera Toner 13848,Neutrogena,Toner,dry,Aloe Vera,387.31,3.7,822,6.4,True,True,False,USA,2017
890100013849,Plum Salicylic Acid Cleanser 13849,Plum,Cleanser,all,Salicylic Acid,221.48,4.7,3458,4.9,True,False,False,USA,2023
890100013850,Plum Hyaluronic Acid Moisturizer 13850,Plum,Moisturizer,dry,Hyaluronic Acid,478.94,3.5,2882,6.9,False,True,True,France,2020
890100013851,Olay Panthenol Moisturizer 13851,Olay,Moisturizer,all,Panthenol,1760.21,3.3,995,4.9,False,True,False,India,2017
890100013852,Simple Niacinamide Serum 13852,Simple,Serum,dry,Niacinamide,1219.5,3.6,1217,5.3,False,False,False,Korea,2019
890100013853,Neutrogena Retinol Serum 13853,Neutrogena,Serum,oily,Retinol,1324.85,3.2,2454,6.9,True,True,True,India,2021
890100013854,Olay Tea Tree Oil Sunscreen 13854,Olay,Sunscreen,combination,Tea Tree Oil,1847.87,4.7,2092,5.8,False,False,False,Germany,2018
890100013855,Aveeno Aloe Vera Toner 13855,Aveeno,Toner,sensitive,Aloe Vera,967.32,3.7,2962,5.5,False,True,True,India,2015
890100013856,Olay Zinc Oxide Cleanser 13856,Olay,Cleanser,sensitive,Zinc Oxide,1865.0,3.6,4179,5.0,False,False,False,Germany,2015
890100013857,Aveeno Retinol Cleanser 13857,Aveeno,Cleanser,combination,Retinol,1303.28,4.7,4472,5.9,False,False,True,Germany,2024
